pixel_id,row,col,valid,split_label,raw_min,raw_max,scaled_min,scaled_max,brightness_mean_band,spectrum_l2_norm,zero_band_count,nonfinite_band_count,negative_band_count,gt1_band_count,duplicate_group_size_valid,constant_spectrum,purity_max_A_ref,entropy_normalized_A_ref,dominant_reference_material,adjacent_original_band_difference_rms_proxy,spatial_neighbor_rmse_proxy,rmse_reference,rmse_fcls,sam_reference_radians,sam_fcls_radians,fcls_armse_vs_reference,fcls_kkt_max_violation,flag_brightness,flag_reference_rmse,flag_fcls_rmse,A_fcls_tree,A_fcls_water,A_fcls_dirt,A_fcls_road,A_fcls_minus_reference_tree,A_fcls_minus_reference_water,A_fcls_minus_reference_dirt,A_fcls_minus_reference_road
66,66,0,True,0,5,3197,0.001,0.6394,0.2530222222222222,4.6613915776300106,0,0,0,0,1,False,1.0,-0.0,tree,0.015316958926929034,0.04668563271139659,0.04032904545249669,0.04032904545249669,0.11171923419358497,0.11171923419358497,0.0,-0.0,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,67,0,True,0,2,3729,0.0004,0.7458,0.27980303030303033,5.31614511841052,0,0,0,0,1,False,1.0,-0.0,tree,0.017702353892444168,0.04773600646826242,0.08404488944200932,0.08404488944200932,0.15580906106838188,0.15580906106838188,0.0,-0.0,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,68,0,True,0,3,3461,0.0006,0.6922,0.29813131313131314,5.272209904774278,0,0,0,0,1,False,1.0,-0.0,tree,0.01596471108413805,0.042097550547553875,0.06366862433955486,0.06354464233861103,0.046176691715283935,0.055991297839111796,0.016018480080453028,1.7763568394002505e-15,False,False,True,0.9773464482216201,0.0,0.022653551778379966,0.0,-0.02265355177837991,0.0,0.022653551778379966,0.0
69,69,0,True,0,2,2812,0.0004,0.5624,0.26584646464646466,4.493533718578286,0,0,0,0,1,False,0.8780061018769304,0.26753261768982045,tree,0.013020583310420074,0.056619849541881984,0.011445177976590509,0.011253469353648193,0.03583199518562711,0.03522910784250376,0.008413885447384866,1.3877787807814457e-17,False,False,False,0.8899051327888757,0.0,0.11009486721112427,0.0,0.01189903091194533,0.0,-0.01189903091194526,0.0
70,70,0,True,0,11,3405,0.0022,0.681,0.29403636363636365,5.252127721219277,0,0,0,0,1,False,1.0,-0.0,tree,0.016739965995737908,0.03871615383022777,0.06330021621677216,0.06330021621677216,0.0568323211579004,0.0568323211579004,0.0,-0.0,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,71,0,True,0,2,3725,0.0004,0.745,0.31393030303030306,5.704477487027186,0,0,0,0,1,False,1.0,-0.0,tree,0.01902302518474617,0.01977650016603863,0.0978741925508809,0.0978741925508809,0.09068154181949017,0.09068154181949017,0.0,-0.0,True,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,72,0,True,0,9,3704,0.0018,0.7408,0.3099222222222222,5.669627370471538,0,0,0,0,1,False,1.0,-0.0,tree,0.020794303953801312,0.013963544753429036,0.09646383546501384,0.09646383546501384,0.09840116625634072,0.09840116625634072,0.0,-0.0,True,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,73,0,True,0,11,3682,0.0022,0.7364,0.31213434343434343,5.655219327311718,0,0,0,0,1,False,1.0,-0.0,tree,0.018404397467829424,0.028452530393401582,0.09375759014225044,0.09375759014225044,0.08406562287319916,0.08406562287319916,0.0,-0.0,True,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,74,0,True,0,1,4118,0.0002,0.8236,0.3466484848484848,6.333646551553062,0,0,0,0,1,False,1.0,-0.0,tree,0.022409183099334234,0.05331753789907582,0.14335619309019562,0.14335619309019562,0.11159409996414654,0.11159409996414654,0.0,-0.0,True,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,75,0,True,0,24,3901,0.0048,0.7802,0.33928686868686875,6.047767158216328,0,0,0,0,1,False,1.0,-0.0,tree,0.023257153297150945,0.07386818052681893,0.12381075094695275,0.12359328839586191,0.11211136998697262,0.12370333920143804,0.022048201372150467,1.2434497875801753e-14,True,False,True,0.9640804637093947,0.0,0.01581814446344088,0.020101391827164476,-0.03591953629060529,0.0,0.01581814446344088,0.020101391827164476
76,76,0,True,0,34,4124,0.0068,0.8248,0.38180303030303026,6.56925823818793,0,0,0,0,1,False,0.9819225806413211,0.06525264242487525,tree,0.022273152747945984,0.1371112163220148,0.15560166054762678,0.14984655951454118,0.07552481558741629,0.14582227252401658,0.17748854898480332,1.4210854715202004e-14,True,False,True,0.7404432765502738,0.0,0.2595567234497262,0.0,-0.24147930409104734,0.0,0.2595567234497262,-0.018077419358678896
77,77,0,True,0,25,3299,0.005,0.6598,0.4138595959595959,6.279758087697328,0,0,0,0,1,False,0.9314021313085727,0.20918144045398873,dirt,0.013014083101561904,0.09174360605597902,0.05753545631502328,0.05258293899190417,0.050689431259262584,0.05547568184464621,0.03111610588097638,1.7763568394002505e-15,True,False,False,0.0,0.0,0.9490906810887222,0.05090931891127781,-0.050096674764489806,0.0,0.017688549780149443,0.03240812498434052
78,78,0,True,0,46,3550,0.0092,0.71,0.3985626262626263,6.034730121554733,0,0,0,0,1,False,0.9095746998034686,0.21894391140059605,dirt,0.010712264717818326,0.04149503614407548,0.05051422838828137,0.05009547991498229,0.10025621201736061,0.1013468274961489,0.04620777982610734,4.440892098500626e-16,True,False,False,0.0,0.0,0.8442270308862377,0.15577296911376226,0.0,0.0,-0.06534766891723087,0.06534766891723091
79,79,0,True,0,39,3378,0.0078,0.6756,0.39836262626262625,6.041872858642425,0,0,0,0,1,False,0.998985974191432,0.005773687142947988,dirt,0.011202710294777686,0.031135747754546982,0.03830807113527256,0.03815582411673031,0.0536161948769887,0.05535481887078074,0.02428964381639942,8.881784197001252e-16,True,False,False,0.0,0.0,0.9646352304810681,0.03536476951893186,0.0,0.0,-0.03435074371036384,0.03435074371036384
80,80,0,True,0,55,3400,0.011,0.68,0.40736969696969694,6.1556967566637,0,0,0,0,1,False,0.9724577186151276,0.09095632762246685,dirt,0.016613031647258743,0.06550401453535197,0.05164054500509415,0.05098808720332112,0.08169358028403474,0.08401319858085889,0.05825443891519506,3.552713678800501e-15,True,False,False,0.0,0.0,0.8900735010328238,0.10992649896717616,0.0,0.0,-0.08238421758230385,0.08238421758230387
81,81,0,True,0,38,2993,0.0076,0.5986,0.33132929292929303,5.063194730602409,0,0,0,0,1,False,0.768850810145261,0.4792877766574485,dirt,0.022864353624510506,0.11955556019632702,0.051528846878834744,0.05140062014040544,0.14352212203862855,0.14332311400783085,0.00970468064336093,1.4710455076283324e-15,True,False,False,0.18833063432182023,0.05853475332057917,0.7531346123576006,0.0,0.009622326232809564,0.006093871554850812,-0.015716197787660424,0.0
82,82,0,True,0,32,2381,0.0064,0.4762,0.2450545454545455,3.832588472560027,0,0,0,0,1,False,0.44599719050807457,0.6945732601363462,dirt,0.02154351112968524,0.10473578331938659,0.06823203973165043,0.05099895426373968,0.1920931541027618,0.18832588469090253,0.08263439527351688,1.2490009027033011e-15,False,False,False,0.39302199270795535,0.24336719479771707,0.36361081249432753,0.0,-0.05136084981786737,0.13374722783161438,-0.08238637801374704,0.0
83,83,0,True,0,47,2159,0.0094,0.4318,0.23134444444444444,3.558786057070585,0,0,0,0,1,False,0.49546834739173906,0.7196681113467528,dirt,0.020721023635738186,0.08350172148642716,0.07651507122832639,0.048529945334991026,0.20039099033856203,0.19306534472631662,0.1205145207111165,4.579669976578771e-15,False,False,False,0.30831529804918084,0.31763331097107894,0.33662762147375347,0.03742376950598675,-0.04904817403557099,0.17046513044756986,-0.1588407259179856,0.03742376950598675
84,84,0,True,0,31,2403,0.0062,0.4806,0.2616919191919192,4.031810734645167,0,0,0,0,1,False,0.5232869258997763,0.6826534770888107,dirt,0.01969009122141622,0.08631434194502759,0.06181410542347747,0.04843521824617804,0.17385351908216976,0.16984809053796984,0.0905217871958657,1.85268467234323e-15,False,False,False,0.35305661313515446,0.21405094855054718,0.3857747497562348,0.0471176885580635,-0.016290637016517895,0.10668512460199588,-0.1375121761435415,0.0471176885580635
85,85,0,True,0,47,2496,0.0094,0.4992,0.2690444444444445,4.141787266386336,0,0,0,0,1,False,0.6316794858939991,0.6168867355769367,dirt,0.022442523739429836,0.09961318185970362,0.07174509687756911,0.053612730687824156,0.1855767144735677,0.18315812943538448,0.08668950178406624,2.6575963651964685e-15,False,False,False,0.26043507956623413,0.21644811356648475,0.5231168068672811,0.0,-0.024399966913552895,0.13296264594027085,-0.10856267902671801,0.0
86,86,0,True,0,39,2823,0.0078,0.5646,0.33472121212121214,5.078729352899207,0,0,0,0,1,False,0.9415058159146831,0.1899624460023486,dirt,0.02378004765904952,0.09836379774096184,0.05856559115721753,0.05199290187502172,0.14488935522777224,0.14455551228463048,0.050444419694552003,4.971717482149529e-15,True,False,False,0.030249531444010328,0.099888713477201,0.8698617550787887,0.0,0.0006137165297871311,0.07103034430610734,-0.07164406083589436,0.0
87,87,0,True,0,33,2755,0.0066,0.551,0.3331020202020203,5.042872233162367,0,0,0,0,1,False,0.9799109840212451,0.0709700251160647,dirt,0.013934528227502968,0.0419243837464213,0.04971427456877007,0.02818507431080328,0.07758366210380323,0.07870405600618736,0.06948607446540932,4.08006961549745e-15,True,False,False,0.0,0.10676034261318046,0.8932396573868195,0.0,0.0,0.10676034261318046,-0.08667132663442556,-0.020089015978754916
88,88,0,True,0,39,3263,0.0078,0.6526,0.36266565656565647,5.498748843146048,0,0,0,0,1,False,1.0,-0.0,dirt,0.00996048603489217,0.039900364806867115,0.0212385258871339,0.019970332495581753,0.05054046914351458,0.051098678830727134,0.013504345847585045,6.800116025829084e-16,True,False,False,0.0,0.01909802904863156,0.9809019709513684,0.0,0.0,0.01909802904863156,-0.01909802904863156,0.0
89,89,0,True,0,46,3692,0.0092,0.7384,0.40628585858585864,6.164951649445436,0,0,0,0,1,False,0.9948473086921354,0.023288695883265945,dirt,0.012429658493152989,0.0603556771708084,0.0422991220332405,0.04161211729129557,0.02842283776624677,0.03267327378844895,0.021961339398808774,8.881784197001252e-16,True,False,False,0.0,0.0,0.9666878741283194,0.0333121258716807,-0.005152691307864602,0.0,-0.028159434563816088,0.0333121258716807
90,90,0,True,0,39,3758,0.0078,0.7516,0.39475252525252524,6.197604030591176,0,0,0,0,1,False,0.5493464034651505,0.4964812147815151,dirt,0.016882429038986374,0.08474624318801567,0.09165395167497327,0.0822455674331615,0.05706300805211903,0.11964580987714478,0.16314827862646114,5.329070518200751e-15,True,False,True,0.2199270882234836,0.0,0.7800729117765164,0.0,-0.23072650831136587,0.0,0.23072650831136587,0.0
91,91,0,True,0,25,3281,0.005,0.6562,0.3575646464646464,5.742301848562125,0,0,0,0,1,False,0.61715644757693,0.48001280083069847,tree,0.015843963503087838,0.06823600431962001,0.0737937293581116,0.06881997446855227,0.05765109202771483,0.09877687875978992,0.10742332770143048,6.217248937900877e-15,True,False,True,0.4652369206263176,0.0,0.5347630793736824,0.0,-0.1519195269506124,0.0,0.1519195269506124,0.0
92,92,0,True,0,17,3200,0.0034,0.64,0.31742525252525255,5.260493319071891,0,0,0,0,1,False,0.8120889713821781,0.3485404911494006,tree,0.016630913446088337,0.05538295441412359,0.05338723973209405,0.05124496362011679,0.05110657353831143,0.07199141995325758,0.060387380412485696,2.6645352591003757e-15,True,False,False,0.7266883190066574,0.0,0.2733116809933426,0.0,-0.08540065237552064,0.0,0.08540065237552069,0.0
93,93,0,True,0,17,3124,0.0034,0.6248,0.28110000000000007,4.904947596050339,0,0,0,0,1,False,1.0,-0.0,tree,0.014956381023942035,0.0375796405205947,0.03800947399930428,0.037716007333152696,0.04053310676612604,0.04764284430600502,0.019014118357326918,1.7763568394002505e-15,False,False,False,0.973109975942501,0.0,0.026890024057498962,0.0,-0.026890024057498962,0.0,0.026890024057498962,0.0
94,94,0,True,0,10,3482,0.002,0.6964,0.2982262626262626,5.356675095616683,0,0,0,0,1,False,1.0,-0.0,tree,0.01728572554717643,0.02706250824945787,0.07185711683920304,0.07185711683920304,0.06998204062251392,0.06998204062251392,0.0,-0.0,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,95,0,True,0,9,3577,0.0018,0.7154,0.308010101010101,5.51879703558665,0,0,0,0,1,False,1.0,-0.0,tree,0.01761283913978955,0.04466711919062149,0.08230157179864024,0.08230157179864024,0.0639075980052427,0.0639075980052427,0.0,-0.0,True,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,96,0,True,0,11,2641,0.0022,0.5282,0.24011414141414142,4.1379793474593365,0,0,0,0,1,False,0.9777710117041503,0.07688955886269748,tree,0.012106594939356032,0.05956859778272853,0.021546586999717527,0.008757265480690979,0.026274039726835216,0.02970269837496794,0.043040270011545596,7.077671781985373e-15,False,False,False,0.9218777995768432,0.06485041770828442,0.013271782714872282,0.0,-0.055893212127307024,0.06485041770828442,-0.008957205580977439,0.0
97,97,0,True,0,11,2749,0.0022,0.5498,0.2167151515151515,3.997583069806055,0,0,0,0,1,False,1.0,-0.0,tree,0.012806064268590961,0.029239659539902953,0.04451359350778293,0.03358938405652801,0.1135680667745388,0.1182993500883646,0.06954463812825815,1.5265566588595902e-15,False,False,False,0.9016490295686883,0.09835097043131175,0.0,0.0,-0.09835097043131169,0.09835097043131175,0.0,0.0
98,98,0,True,0,26,2986,0.0052,0.5972,0.2448363636363636,4.453765256499269,0,0,0,0,1,False,1.0,-0.0,tree,0.014624517524366835,0.04344391520329469,0.027412568696620464,0.027412568696620464,0.08640174815444793,0.08640174815444793,0.0,-0.0,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,99,0,True,0,3,3239,0.0006,0.6478,0.25940101010101013,4.80223272655543,0,0,0,0,1,False,1.0,-0.0,tree,0.015608524955358579,0.04017846495934382,0.04666832635414232,0.04666832635414232,0.11365987364778869,0.11365987364778869,0.0,-0.0,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0,1,True,0,21,3423,0.0042,0.6846,0.3618636363636364,5.787295758815165,0,0,0,0,1,False,0.5677173261981854,0.49336395071498745,tree,0.013339096190502834,0.023148776253037615,0.0728196139063532,0.06738408346475955,0.05511845736907687,0.0980886168769099,0.1113464773866436,8.881784197001252e-16,True,False,True,0.41024962775552487,0.0,0.5897503722444751,0.0,-0.1574676984426605,0.0,0.15746769844266056,0.0
101,1,1,True,0,22,3433,0.0044,0.6866,0.356869696969697,5.7632018843694865,0,0,0,0,1,False,0.6270910766785383,0.4764397417634709,tree,0.013236476407726783,0.031082669364567498,0.07578834320425956,0.07067034232141095,0.0558916934638845,0.09950619401105334,0.11042909848658707,1.7763568394002505e-15,True,False,True,0.4709207479181726,0.0,0.5290792520818274,0.0,-0.15617032876036563,0.0,0.15617032876036568,0.0
102,2,1,True,0,7,3372,0.0014,0.6744,0.34430000000000005,5.622091464926553,0,0,0,0,1,False,0.7087581226718672,0.43516003141012405,tree,0.013602556320836848,0.04626222143819287,0.07111134780551752,0.06700453602276674,0.047246827350287714,0.08845708303333849,0.09606163973778864,2.6645352591003757e-15,True,False,True,0.5729064489308883,0.0,0.4270935510691117,0.0,-0.13585167374097895,0.0,0.13585167374097895,0.0
103,3,1,True,0,0,3579,0.0,0.7158,0.28139393939393936,5.206140966205199,1,0,0,0,1,False,1.0,-0.0,tree,0.017804874008583674,0.04271344139915651,0.07032524388105879,0.07032524388105879,0.12120066877510727,0.12120066877510727,0.0,-0.0,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,4,1,True,0,0,3727,0.0,0.7454,0.2939171717171717,5.429352049738532,1,0,0,0,1,False,1.0,-0.0,tree,0.01722130463505404,0.02633694510159433,0.08291324714222897,0.08291324714222897,0.11403137450061293,0.11403137450061293,0.0,-0.0,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,5,1,True,0,0,3260,0.0,0.652,0.26934848484848484,4.836649580029548,1,0,0,0,1,False,1.0,-0.0,tree,0.014626319795807521,0.04325115875195101,0.03948767288186614,0.03948767288186614,0.07565826225119231,0.07565826225119231,0.0,-0.0,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,6,1,True,0,7,3975,0.0014,0.795,0.34436767676767677,6.010067926404825,0,0,0,0,1,False,1.0,-0.0,tree,0.017278966018447597,0.05864213307792322,0.11490256872880246,0.11199328372742477,0.0368212386202097,0.09619623212893391,0.10362921184095861,5.329070518200751e-15,True,False,True,0.8534461631564818,0.0,0.1465538368435182,0.0,-0.1465538368435182,0.0,0.1465538368435182,0.0
107,7,1,True,0,15,3071,0.003,0.6142,0.32627171717171716,5.249596971196932,0,0,0,0,1,False,0.6331232308993978,0.4741218856954511,tree,0.01305840136287157,0.05519499459805706,0.03995787255892003,0.03818380186842786,0.04354490490682276,0.060577429352448094,0.04749004701202612,1.7763568394002505e-15,True,False,False,0.5659621623372546,0.0,0.4340378376627454,0.0,-0.06716106856214321,0.0,0.06716106856214321,0.0
108,8,1,True,0,8,2683,0.0016,0.5366,0.2712686868686868,4.383021259359803,0,0,0,0,1,False,0.6633155617100183,0.4608052733225367,tree,0.012051334642547554,0.04901313319950686,0.02607636384692971,0.012794704688607848,0.04136592222065155,0.041052373003843755,0.04128197227890886,2.55351295663786e-15,False,False,False,0.6510122126928846,0.06355266032497198,0.2854351269821434,0.0,-0.012303349017133702,0.06355266032497198,-0.05124931130783833,0.0
109,9,1,True,0,7,2485,0.0014,0.497,0.21947070707070707,3.748288654839699,0,0,0,0,1,False,0.9640486058046592,0.12680288580220003,tree,0.011550557762090302,0.04912723467613374,0.05082701639123618,0.015509125450290356,0.05313357638758064,0.0581376090479286,0.10693391907118528,2.3314683517128287e-15,False,False,False,0.822655651998391,0.15992333807354384,0.017421009928065168,0.0,-0.14139295380626826,0.15992333807354384,-0.008863212968592972,-0.00966717129868262
110,10,1,True,0,6,2770,0.0012,0.554,0.20625353535353536,3.8641584387806875,0,0,0,0,1,False,1.0,-0.0,tree,0.0141929921313663,0.0340891302403139,0.06000151309413474,0.04454868157459407,0.15744083158095865,0.1627296000904929,0.09569765693560937,1.3877787807814457e-16,False,False,False,0.8646630756743335,0.13533692432566646,0.0,0.0,-0.13533692432566646,0.13533692432566646,0.0,0.0
111,11,1,True,0,12,2774,0.0024,0.5548,0.2212777777777778,4.028704481592067,0,0,0,0,1,False,1.0,-0.0,tree,0.013069165119588817,0.03621092889736399,0.04265229388377028,0.032686837676270245,0.11117116738509326,0.11430238951327108,0.06523696440572983,2.7200464103316335e-15,False,False,False,0.907741000169366,0.09225899983063396,0.0,0.0,-0.09225899983063401,0.09225899983063396,0.0,0.0
112,12,1,True,0,7,3386,0.0014,0.6772,0.2880232323232323,5.165983681739616,0,0,0,0,1,False,1.0,-0.0,tree,0.016996234877172063,0.033132391276624096,0.06004458536041536,0.06004458536041536,0.07670969429664563,0.07670969429664563,0.0,-0.0,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,13,1,True,0,1,3571,0.0002,0.7142,0.3062717171717172,5.522500741511947,0,0,0,0,1,False,1.0,-0.0,tree,0.01863186682913072,0.02237104513156075,0.08424273797534465,0.08424273797534465,0.07984481110156298,0.07984481110156298,0.0,-0.0,True,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,14,1,True,0,8,3267,0.0016,0.6534,0.2908070707070707,5.12198222175751,0,0,0,0,1,False,1.0,-0.0,tree,0.01615810981583282,0.01605593853846786,0.05314563683698957,0.05314563683698957,0.044313348469402276,0.044313348469402276,0.0,-0.0,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,15,1,True,0,9,3216,0.0018,0.6432,0.29056868686868687,5.081291760960002,0,0,0,0,1,False,1.0,-0.0,tree,0.01584020849383634,0.01753659050402659,0.04930462710898023,0.04906417880749606,0.03214235106773948,0.04418884177961973,0.019616220700128778,1.7763568394002505e-15,False,False,False,0.972258474643374,0.0,0.02774152535662594,0.0,-0.027741525356625996,0.0,0.02774152535662594,0.0
116,16,1,True,0,16,3342,0.0032,0.6684,0.2985555555555556,5.257387373971981,0,0,0,0,1,False,1.0,-0.0,tree,0.018017905624043082,0.021882402246137498,0.06243356225879174,0.06235843044035092,0.04368101785990862,0.051872115187254916,0.012350401959277961,8.881784197001252e-16,False,False,True,0.9825338940484298,0.0,0.01746610595157011,0.0,-0.017466105951570166,0.0,0.01746610595157011,0.0
